id,"propinsi","kota_kab","kecamatan","kode",reguler,reguler_etd,oke,oke_etd
295,"SUMATERA UTARA","KAB. DELI SERDANG","Batang Kuis","MES10605",33,4,29,6
296,"SUMATERA UTARA","KAB. DELI SERDANG","Beringin","MES10616",33,4,29,6
297,"SUMATERA UTARA","KAB. DELI SERDANG","Biru-Biru","MES10610",33,4,29,6
298,"SUMATERA UTARA","KAB. DELI SERDANG","Deli Tua","MES10601",33,4,29,6
299,"SUMATERA UTARA","KAB. DELI SERDANG","Galang","MES10617",33,4,29,6
300,"SUMATERA UTARA","KAB. DELI SERDANG","Gunung Meriah","MES10619",33,4,29,6
301,"SUMATERA UTARA","KAB. DELI SERDANG","Hamparan Perak","MES10602",33,4,29,6
302,"SUMATERA UTARA","KAB. DELI SERDANG","Kutalimbaru","MES10603",33,4,29,6
303,"SUMATERA UTARA","KAB. DELI SERDANG","Labuhan Deli","MES10604",33,4,29,6
304,"SUMATERA UTARA","KAB. DELI SERDANG","Lubuk Pakam","MES10600",26,2,23,4
305,"SUMATERA UTARA","KAB. DELI SERDANG","Namo Rambe","MES10620",33,4,29,6
306,"SUMATERA UTARA","KAB. DELI SERDANG","Pagar Marbau","MES10621",33,4,29,6
307,"SUMATERA UTARA","KAB. DELI SERDANG","Pancur Batu","MES10606",33,4,29,6
308,"SUMATERA UTARA","KAB. DELI SERDANG","Pantai Labu","MES10614",33,4,29,6
309,"SUMATERA UTARA","KAB. DELI SERDANG","Percut Sei Tuan","MES10607",33,4,29,6
310,"SUMATERA UTARA","KAB. DELI SERDANG","Petumbak","MES10608",33,4,29,6
311,"SUMATERA UTARA","KAB. DELI SERDANG","Sibolangit","MES10609",33,4,29,6
312,"SUMATERA UTARA","KAB. DELI SERDANG","Sinembah Tanjungmuda Hulu","MES10622",33,4,29,6
313,"SUMATERA UTARA","KAB. DELI SERDANG","Sinembah Tanjungmuda Hilir","MES10611",33,4,29,6
314,"SUMATERA UTARA","KAB. DELI SERDANG","Sunggal","MES10612",33,4,29,6
315,"SUMATERA UTARA","KAB. DELI SERDANG","Tanjung Morawa","MES10613",33,4,29,6
316,"SUMATERA UTARA","KAB. HUMBANG HASUDUTAN","Baktiraja","MES21601",68,4,58,6
317,"SUMATERA UTARA","KAB. HUMBANG HASUDUTAN","Dolok Sanggul","MES21600",54,2,46,4
318,"SUMATERA UTARA","KAB. HUMBANG HASUDUTAN","Lintong Nihuta","MES21602",68,4,58,6
319,"SUMATERA UTARA","KAB. HUMBANG HASUDUTAN","Onan Ganjang","MES21603",68,4,58,6
320,"SUMATERA UTARA","KAB. HUMBANG HASUDUTAN","Pakkat","MES21604",68,4,58,6
321,"SUMATERA UTARA","KAB. HUMBANG HASUDUTAN","Paranginan","MES21605",68,4,58,6
322,"SUMATERA UTARA","KAB. HUMBANG HASUDUTAN","Parlilitan","MES21606",68,4,58,6
323,"SUMATERA UTARA","KAB. HUMBANG HASUDUTAN","Pollung","MES21607",68,4,58,6
324,"SUMATERA UTARA","KAB. HUMBANG HASUDUTAN","Sijama Polang","MES21608",68,4,58,6
325,"SUMATERA UTARA","KAB. HUMBANG HASUDUTAN","Tarabintang","MES21609",68,4,58,6
326,"SUMATERA UTARA","KAB. KARO","Barusjahe","MES20801",37,5,32,7
327,"SUMATERA UTARA","KAB. KARO","Berastagi","MES20802",37,5,32,7
328,"SUMATERA UTARA","KAB. KARO","Juhar","MES20803",37,5,32,7
329,"SUMATERA UTARA","KAB. KARO","Kabanjahe","MES20800",30,3,25,5
330,"SUMATERA UTARA","KAB. KARO","Kuta Buluh","MES20804",37,5,32,7
331,"SUMATERA UTARA","KAB. KARO","Laubaleng","MES20805",37,5,32,7
332,"SUMATERA UTARA","KAB. KARO","Mardinding","MES20806",37,5,32,7
333,"SUMATERA UTARA","KAB. KARO","Merek","MES20807",37,5,32,7
334,"SUMATERA UTARA","KAB. KARO","Munte","MES20808",37,5,32,7
335,"SUMATERA UTARA","KAB. KARO","Payung","MES20809",37,5,32,7
336,"SUMATERA UTARA","KAB. KARO","Simpang Empat","MES20810",37,5,32,7
337,"SUMATERA UTARA","KAB. KARO","Tiga Binanga","MES20811",37,5,32,7
338,"SUMATERA UTARA","KAB. KARO","Tiga Panah","MES20812",37,5,32,7
339,"SUMATERA UTARA","KAB. LABUHAN BATU","Aek Kuo","MES20713",49,5,40,7
340,"SUMATERA UTARA","KAB. LABUHAN BATU","Aek Natas","MES20701",49,5,40,7
341,"SUMATERA UTARA","KAB. LABUHAN BATU","Bilah Barat","MES20714",49,5,40,7
342,"SUMATERA UTARA","KAB. LABUHAN BATU","Bilah Hilir","MES20702",49,5,40,7
343,"SUMATERA UTARA","KAB. LABUHAN BATU","Bilah Hulu","MES20715",49,5,40,7
344,"SUMATERA UTARA","KAB. LABUHAN BATU","Kampung Rakyat","MES20703",49,5,40,7
345,"SUMATERA UTARA","KAB. LABUHAN BATU","Kota Pinang","MES20704",49,5,40,7
346,"SUMATERA UTARA","KAB. LABUHAN BATU","Kualuh Hilir","MES20706",49,5,40,7
347,"SUMATERA UTARA","KAB. LABUHAN BATU","Kualuh Hulu","MES20705",49,5,40,7
348,"SUMATERA UTARA","KAB. LABUHAN BATU","Kualuh Leidong","MES20716",49,5,40,7
349,"SUMATERA UTARA","KAB. LABUHAN BATU","Kualuh Selatan","MES20717",49,5,40,7
350,"SUMATERA UTARA","KAB. LABUHAN BATU","Marbau","MES20707",49,5,40,7
351,"SUMATERA UTARA","KAB. LABUHAN BATU","Na IX-X","MES20708",49,5,40,7
352,"SUMATERA UTARA","KAB. LABUHAN BATU","Panai Hilir","MES20709",49,5,40,7
353,"SUMATERA UTARA","KAB. LABUHAN BATU","Panai Hulu","MES20718",49,5,40,7
354,"SUMATERA UTARA","KAB. LABUHAN BATU","Panai Tengah","MES20710",49,5,40,7
355,"SUMATERA UTARA","KAB. LABUHAN BATU","Pangkatan","MES20719",49,5,40,7
356,"SUMATERA UTARA","KAB. LABUHAN BATU","Rantau Prapat","MES20700",39,3,32,5
357,"SUMATERA UTARA","KAB. LABUHAN BATU","Rantau Selatan","MES20720",39,3,32,5
358,"SUMATERA UTARA","KAB. LABUHAN BATU","Rantau Utara","MES20721",39,3,32,5
359,"SUMATERA UTARA","KAB. LABUHAN BATU","Silangkitang","MES20722",49,5,40,7
360,"SUMATERA UTARA","KAB. LABUHAN BATU","Sungai Kanan","MES20723",49,5,40,7
361,"SUMATERA UTARA","KAB. LABUHAN BATU","Torgamba","MES20724",49,5,40,7
362,"SUMATERA UTARA","KAB. LANGKAT","Babalan/Pangkaln Brandan","MES20901",33,5,29,7
363,"SUMATERA UTARA","KAB. LANGKAT","Batang Serangan","MES20909",33,5,29,7
364,"SUMATERA UTARA","KAB. LANGKAT","Besitang","MES20902",33,5,29,7
365,"SUMATERA UTARA","KAB. LANGKAT","Binjai","MES20915",33,5,29,7
366,"SUMATERA UTARA","KAB. LANGKAT","Bohorok","MES20916",33,5,29,7
367,"SUMATERA UTARA","KAB. LANGKAT","Brandan Barat","MES20910",33,5,29,7
368,"SUMATERA UTARA","KAB. LANGKAT","Gebang","MES20903",33,5,29,7
369,"SUMATERA UTARA","KAB. LANGKAT","Hinai","MES20904",33,5,29,7
370,"SUMATERA UTARA","KAB. LANGKAT","Kuala","MES20917",33,5,29,7
371,"SUMATERA UTARA","KAB. LANGKAT","Padang Tualang","MES20905",33,5,29,7
372,"SUMATERA UTARA","KAB. LANGKAT","Pangkalan Susu","MES20906",33,5,29,7
373,"SUMATERA UTARA","KAB. LANGKAT","Salapian","MES20911",33,5,29,7
374,"SUMATERA UTARA","KAB. LANGKAT","Sawit Seberang","MES20912",33,5,29,7
375,"SUMATERA UTARA","KAB. LANGKAT","Secanggang","MES20907",33,5,29,7
376,"SUMATERA UTARA","KAB. LANGKAT","Sei Bingai","MES20918",33,5,29,7
377,"SUMATERA UTARA","KAB. LANGKAT","Sei Lepan","MES20913",33,5,29,7
378,"SUMATERA UTARA","KAB. LANGKAT","Selesai","MES20919",33,5,29,7
379,"SUMATERA UTARA","KAB. LANGKAT","Stabat","MES20900",26,3,23,5
380,"SUMATERA UTARA","KAB. LANGKAT","Tanjung Pura","MES20908",33,5,29,7
381,"SUMATERA UTARA","KAB. LANGKAT","Wampu","MES20914",33,5,29,7
382,"SUMATERA UTARA","KAB. MANDAILING NATAL","Batahan","MES21701",52,5,43,7
383,"SUMATERA UTARA","KAB. MANDAILING NATAL","Batang Natal","MES21702",52,5,43,7
384,"SUMATERA UTARA","KAB. MANDAILING NATAL","Bukit Malintang","MES21703",52,5,43,7
385,"SUMATERA UTARA","KAB. MANDAILING NATAL","Kotanopan","MES21704",52,5,43,7
386,"SUMATERA UTARA","KAB. MANDAILING NATAL","Lembah Sorik Merapi","MES21705",52,5,43,7
387,"SUMATERA UTARA","KAB. MANDAILING NATAL","Lingga Bayu","MES21706",52,5,43,7
388,"SUMATERA UTARA","KAB. MANDAILING NATAL","Muara Batang Gadis","MES21707",52,5,43,7
389,"SUMATERA UTARA","KAB. MANDAILING NATAL","Muara Sipongi","MES21708",52,5,43,7
390,"SUMATERA UTARA","KAB. MANDAILING NATAL","Natal","MES21709",52,5,43,7
391,"SUMATERA UTARA","KAB. MANDAILING NATAL","Panyabungan","MES21700",41,3,35,5
392,"SUMATERA UTARA","KAB. MANDAILING NATAL","Panyabungan Barat","MES21710",41,3,35,5
393,"SUMATERA UTARA","KAB. MANDAILING NATAL","Panyabungan Kota","MES21711",41,3,35,5
394,"SUMATERA UTARA","KAB. MANDAILING NATAL","Panyabungan Selatan","MES21712",41,3,35,5
395,"SUMATERA UTARA","KAB. MANDAILING NATAL","Panyabungan Timur","MES21713",41,3,35,5
396,"SUMATERA UTARA","KAB. MANDAILING NATAL","Panyabungan Utara","MES21714",41,3,35,5
397,"SUMATERA UTARA","KAB. MANDAILING NATAL","Siabu","MES21715",52,5,43,7
398,"SUMATERA UTARA","KAB. MANDAILING NATAL","Tambangan","MES21716",52,5,43,7
399,"SUMATERA UTARA","KAB. MANDAILING NATAL","Ulu Pungkut","MES21717",52,5,43,7
400,"SUMATERA UTARA","KAB. NIAS","Afulu","MES20301",69,5,58,7
401,"SUMATERA UTARA","KAB. NIAS","Alasa","MES20302",69,5,58,7
402,"SUMATERA UTARA","KAB. NIAS","Bawolato","MES20303",69,5,58,7
403,"SUMATERA UTARA","KAB. NIAS","Gido","MES20304",69,5,58,7
404,"SUMATERA UTARA","KAB. NIAS","Gunungsitoli","MES20300",55,3,46,5
405,"SUMATERA UTARA","KAB. NIAS","Hiliduho","MES20306",69,5,58,7
406,"SUMATERA UTARA","KAB. NIAS","Idano Gawo","MES20307",69,5,58,7
407,"SUMATERA UTARA","KAB. NIAS","Lahewa","MES20308",69,5,58,7
408,"SUMATERA UTARA","KAB. NIAS","Lolofitu Moi","MES20326",69,5,58,7
409,"SUMATERA UTARA","KAB. NIAS","Lotu","MES20311",69,5,58,7
410,"SUMATERA UTARA","KAB. NIAS","Mandrehe","MES20312",69,5,58,7
411,"SUMATERA UTARA","KAB. NIAS","Sirombo","MES20317",69,5,58,7
412,"SUMATERA UTARA","KAB. NIAS","Tuhemberua","MES20320",69,5,58,7
413,"SUMATERA UTARA","KAB. NIAS SELATAN","Amandraya","MES21801",69,6,58,8
414,"SUMATERA UTARA","KAB. NIAS SELATAN","Gomo","MES21802",69,6,58,8
415,"SUMATERA UTARA","KAB. NIAS SELATAN","Hibala","MES21803",69,6,58,8
416,"SUMATERA UTARA","KAB. NIAS SELATAN","Lahusa","MES21804",69,6,58,8
417,"SUMATERA UTARA","KAB. NIAS SELATAN","Lolo Wa'u","MES21805",69,6,58,8
418,"SUMATERA UTARA","KAB. NIAS SELATAN","Lolomatua","MES21806",69,6,58,8
419,"SUMATERA UTARA","KAB. NIAS SELATAN","Pulau-Pulau Batu","MES21807",69,6,58,8
420,"SUMATERA UTARA","KAB. NIAS SELATAN","Teluk Dalam","MES21800",55,4,46,6
421,"SUMATERA UTARA","KAB. PADANG LAWAS","Barumun","MES21901",43,5,35,7
422,"SUMATERA UTARA","KAB. PADANG LAWAS","Barumun Tengah","MES21902",43,5,35,7
423,"SUMATERA UTARA","KAB. PADANG LAWAS","Batang Bulu Sutam","MES21903",43,5,35,7
424,"SUMATERA UTARA","KAB. PADANG LAWAS","Huristak","MES21904",43,5,35,7
425,"SUMATERA UTARA","KAB. PADANG LAWAS","Huta Raja Tinggi","MES21905",43,5,35,7
426,"SUMATERA UTARA","KAB. PADANG LAWAS","Lubuk Barumun","MES21906",43,5,35,7
427,"SUMATERA UTARA","KAB. PADANG LAWAS","Sibuhuan","MES21900",33,3,28,5
428,"SUMATERA UTARA","KAB. PADANG LAWAS","Sosa","MES21907",43,5,35,7
429,"SUMATERA UTARA","KAB. PADANG LAWAS","Sosopan","MES21908",43,5,35,7
430,"SUMATERA UTARA","KAB. PADANG LAWAS","Ulu Barumun","MES21909",43,5,35,7
431,"SUMATERA UTARA","KAB. PADANG LAWAS UTARA","Batang Onang","MES21401",59,5,55,7
432,"SUMATERA UTARA","KAB. PADANG LAWAS UTARA","Dolok","MES21402",59,5,55,7
433,"SUMATERA UTARA","KAB. PADANG LAWAS UTARA","Dolok Sigompulon","MES21403",59,5,55,7
434,"SUMATERA UTARA","KAB. PADANG LAWAS UTARA","Gunung Tua","MES21400",49,3,46,5
435,"SUMATERA UTARA","KAB. PADANG LAWAS UTARA","Halongonan","MES21404",59,5,55,7
436,"SUMATERA UTARA","KAB. PADANG LAWAS UTARA","Padang Bolak","MES21405",59,5,55,7
437,"SUMATERA UTARA","KAB. PADANG LAWAS UTARA","Padang Bolak Julu","MES21406",59,5,55,7
438,"SUMATERA UTARA","KAB. PADANG LAWAS UTARA","Poribi","MES21407",59,5,55,7
439,"SUMATERA UTARA","KAB. PADANG LAWAS UTARA","Simangambat","MES21408",59,5,55,7
440,"SUMATERA UTARA","KAB. PAKPAK BARAT","Kerajaan","MES22101",52,5,43,7
441,"SUMATERA UTARA","KAB. PAKPAK BARAT","Salak","MES22100",41,3,35,5
442,"SUMATERA UTARA","KAB. PAKPAK BARAT","Sitellu Tai Urang Jehe","MES22102",52,5,43,7
443,"SUMATERA UTARA","KAB. PAKPAK BARAT","Sitellu Tai Urang Julu","MES22103",52,5,43,7
444,"SUMATERA UTARA","KAB. PAKPAK BARAT","Pergetteng-getteng Sengkut","MES22104",52,5,43,7
445,"SUMATERA UTARA","KAB. PAKPAK BARAT","Pagindar","MES22105",52,5,43,7
446,"SUMATERA UTARA","KAB. PAKPAK BARAT","Siempat Rube","MES22106",52,5,43,7
447,"SUMATERA UTARA","KAB. PAKPAK BARAT","Tinada","MES22107",52,5,43,7
448,"SUMATERA UTARA","KAB. SAMOSIR","Harian","MES22201",51,5,43,7
449,"SUMATERA UTARA","KAB. SAMOSIR","Nainggolan","MES22202",51,5,43,7
450,"SUMATERA UTARA","KAB. SAMOSIR","Onan Runggu","MES22203",51,5,43,7
451,"SUMATERA UTARA","KAB. SAMOSIR","Palipi","MES22204",51,5,43,7
452,"SUMATERA UTARA","KAB. SAMOSIR","Pangururan","MES22200",40,3,35,5
453,"SUMATERA UTARA","KAB. SAMOSIR","Ronggur Nihuta","MES22205",51,5,43,7
454,"SUMATERA UTARA","KAB. SAMOSIR","Sianjur Mula Mula","MES22206",51,5,43,7
455,"SUMATERA UTARA","KAB. SAMOSIR","Simanindo","MES22207",51,5,43,7
456,"SUMATERA UTARA","KAB. SAMOSIR","Sitiotio","MES22208",51,5,43,7
457,"SUMATERA UTARA","KAB. SERDANG BEDAGAI","Bandar Khalipah","MES22301",36,5,28,7
458,"SUMATERA UTARA","KAB. SERDANG BEDAGAI","Dolok Masihul","MES22302",36,5,28,7
459,"SUMATERA UTARA","KAB. SERDANG BEDAGAI","Dolok Merawan","MES22303",36,5,28,7
460,"SUMATERA UTARA","KAB. SERDANG BEDAGAI","Kotarih","MES22304",36,5,28,7
461,"SUMATERA UTARA","KAB. SERDANG BEDAGAI","Pantai Cermin","MES22305",36,5,28,7
462,"SUMATERA UTARA","KAB. SERDANG BEDAGAI","Perbaungan","MES22306",36,5,28,7
463,"SUMATERA UTARA","KAB. SERDANG BEDAGAI","Sei Rampah","MES22300",30,3,23,5
464,"SUMATERA UTARA","KAB. SERDANG BEDAGAI","Sipispis","MES22307",36,5,28,7
465,"SUMATERA UTARA","KAB. SERDANG BEDAGAI","Tanjung Beringin","MES22308",36,5,28,7
466,"SUMATERA UTARA","KAB. SERDANG BEDAGAI","Tebingtinggi","MES22309",36,5,28,7
467,"SUMATERA UTARA","KAB. SERDANG BEDAGAI","Teluk Mengkudu","MES22310",36,5,28,7
468,"SUMATERA UTARA","KAB. SIMALUNGUN","Bandar","MES20601",38,5,32,7
469,"SUMATERA UTARA","KAB. SIMALUNGUN","Bandar Huluan","MES20622",38,5,32,7
470,"SUMATERA UTARA","KAB. SIMALUNGUN","Bandar Masilam","MES20623",38,5,32,7
471,"SUMATERA UTARA","KAB. SIMALUNGUN","Bosar Maligas","MES20602",38,5,32,7
472,"SUMATERA UTARA","KAB. SIMALUNGUN","Dolok Batunanggar","MES20606",38,5,32,7
473,"SUMATERA UTARA","KAB. SIMALUNGUN","Dolok Panribuan","MES20605",38,5,32,7
474,"SUMATERA UTARA","KAB. SIMALUNGUN","Dolok Pardamean","MES20604",38,5,32,7
475,"SUMATERA UTARA","KAB. SIMALUNGUN","Dolok Silau","MES20603",38,5,32,7
476,"SUMATERA UTARA","KAB. SIMALUNGUN","Girsang Sipangan Bolon","MES20607",38,5,32,7
477,"SUMATERA UTARA","KAB. SIMALUNGUN","Gunung Malela","MES20624",38,5,32,7
478,"SUMATERA UTARA","KAB. SIMALUNGUN","Gunung Maligas","MES20625",38,5,32,7
479,"SUMATERA UTARA","KAB. SIMALUNGUN","Haranggaol Horisanz","MES20626",38,5,32,7
480,"SUMATERA UTARA","KAB. SIMALUNGUN","Hatonduhan","MES20627",38,5,32,7
481,"SUMATERA UTARA","KAB. SIMALUNGUN","Hutabayu Raja","MES20608",38,5,32,7
482,"SUMATERA UTARA","KAB. SIMALUNGUN","Jawa Maraja Bah Jambi","MES20628",38,5,32,7
483,"SUMATERA UTARA","KAB. SIMALUNGUN","Jorlang Hataran","MES20609",38,5,32,7
484,"SUMATERA UTARA","KAB. SIMALUNGUN","Panei","MES20610",38,5,32,7
485,"SUMATERA UTARA","KAB. SIMALUNGUN","Panombeian Pane","MES20629",38,5,32,7
486,"SUMATERA UTARA","KAB. SIMALUNGUN","Pematang Raya","MES20600",31,3,25,5
487,"SUMATERA UTARA","KAB. SIMALUNGUN","Pematang Bandar","MES20611",31,3,25,5
488,"SUMATERA UTARA","KAB. SIMALUNGUN","Pematang Sidamanik","MES20630",31,3,25,5
489,"SUMATERA UTARA","KAB. SIMALUNGUN","Purba","MES20612",38,5,32,7
490,"SUMATERA UTARA","KAB. SIMALUNGUN","Raya","MES20613",38,5,32,7
491,"SUMATERA UTARA","KAB. SIMALUNGUN","Raya Kahean","MES20614",38,5,32,7
492,"SUMATERA UTARA","KAB. SIMALUNGUN","Siantar","MES20615",38,5,32,7
493,"SUMATERA UTARA","KAB. SIMALUNGUN","Sidamanik","MES20616",38,5,32,7
494,"SUMATERA UTARA","KAB. SIMALUNGUN","Silau Kahean","MES20617",38,5,32,7
495,"SUMATERA UTARA","KAB. SIMALUNGUN","Silimakuta","MES20618",38,5,32,7
496,"SUMATERA UTARA","KAB. SIMALUNGUN","Tanah Jawa","MES20619",38,5,32,7
497,"SUMATERA UTARA","KAB. SIMALUNGUN","Tapian Dolok","MES20620",38,5,32,7
498,"SUMATERA UTARA","KAB. SIMALUNGUN","Ujung Padang","MES20621",38,5,32,7
499,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Aek Bilah","MES22401",41,5,35,7
500,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Arse","MES22402",41,5,35,7
501,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Barumun","MES22403",41,5,35,7
502,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Barumun Tengah","MES22404",41,5,35,7
503,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Batang Angkola","MES22405",41,5,35,7
504,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Batang Lubu Sutam","MES22406",41,5,35,7
505,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Batang Onang","MES22407",41,5,35,7
506,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Batang Toru","MES22408",41,5,35,7
507,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Dolok","MES22409",41,5,35,7
508,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Dolok Sigompulon","MES22410",41,5,35,7
509,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Halongonan","MES22411",41,5,35,7
510,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Huristak","MES22412",41,5,35,7
511,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Huta Raja Tinggi","MES22413",41,5,35,7
512,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Lubuk Barumun","MES22414",41,5,35,7
513,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Marancar","MES22415",41,5,35,7
514,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Padang Bolak","MES22416",41,5,35,7
515,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Padang Bolak Julu","MES22417",41,5,35,7
516,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Padang Sidempuan Barat","MES22418",41,5,35,7
517,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Padang Sidempuan Timur","MES22419",41,5,35,7
518,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Portibi","MES22420",41,5,35,7
519,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Saipar Dolok Hole","MES22421",41,5,35,7
520,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Sayur Matinggi","MES22422",41,5,35,7
521,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Siais","MES22423",41,5,35,7
522,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Simangambat","MES22424",41,5,35,7
523,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Sipirok","MES22400",33,3,28,5
524,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Sosa","MES22425",41,5,35,7
525,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Sosopan","MES22426",41,5,35,7
526,"SUMATERA UTARA","KAB. TAPANULI SELATAN","Ulu Barumun","MES22427",41,5,35,7
527,"SUMATERA UTARA","KAB. TAPANULI TENGAH","Adman Dewi","MES10205",43,5,37,7
528,"SUMATERA UTARA","KAB. TAPANULI TENGAH","Badiri","MES10206",43,5,37,7
529,"SUMATERA UTARA","KAB. TAPANULI TENGAH","Barus","MES10201",43,5,37,7
530,"SUMATERA UTARA","KAB. TAPANULI TENGAH","Kolang","MES10202",43,5,37,7
531,"SUMATERA UTARA","KAB. TAPANULI TENGAH","Lumut","MES10207",43,5,37,7
532,"SUMATERA UTARA","KAB. TAPANULI TENGAH","Manduamas","MES10203",43,5,37,7
533,"SUMATERA UTARA","KAB. TAPANULI TENGAH","Sibabangun","MES10208",43,5,37,7
534,"SUMATERA UTARA","KAB. TAPANULI TENGAH","Sibolga","MES10200",35,3,30,5
535,"SUMATERA UTARA","KAB. TAPANULI TENGAH","Sirandorung","MES10209",43,5,37,7
536,"SUMATERA UTARA","KAB. TAPANULI TENGAH","Sitahuis","MES10210",43,5,37,7
537,"SUMATERA UTARA","KAB. TAPANULI TENGAH","Sorkam","MES10204",43,5,37,7
538,"SUMATERA UTARA","KAB. TAPANULI TENGAH","Sorkam Barat","MES10211",43,5,37,7
539,"SUMATERA UTARA","KAB. TAPANULI TENGAH","Sosor Gadong","MES10212",43,5,37,7
540,"SUMATERA UTARA","KAB. TAPANULI TENGAH","Tapian Nauli","MES10213",43,5,37,7
541,"SUMATERA UTARA","KAB. TAPANULI TENGAH","Tukka","MES10214",43,5,37,7
542,"SUMATERA UTARA","KAB. TAPANULI UTARA","Adiankoting","MES21001",51,5,43,7
543,"SUMATERA UTARA","KAB. TAPANULI UTARA","Garoga","MES21003",51,5,43,7
544,"SUMATERA UTARA","KAB. TAPANULI UTARA","Muara","MES21021",51,5,43,7
545,"SUMATERA UTARA","KAB. TAPANULI UTARA","Pagaran","MES21006",51,5,43,7
546,"SUMATERA UTARA","KAB. TAPANULI UTARA","Pahae Jae","MES21008",51,5,43,7
547,"SUMATERA UTARA","KAB. TAPANULI UTARA","Pahae Julu","MES21007",51,5,43,7
548,"SUMATERA UTARA","KAB. TAPANULI UTARA","Pangaribuan","MES21010",51,5,43,7
549,"SUMATERA UTARA","KAB. TAPANULI UTARA","Parmonangan","MES21011",51,5,43,7
550,"SUMATERA UTARA","KAB. TAPANULI UTARA","Purbatua","MES21022",51,5,43,7
551,"SUMATERA UTARA","KAB. TAPANULI UTARA","Siatas Barita","MES21023",51,5,43,7
552,"SUMATERA UTARA","KAB. TAPANULI UTARA","Siborong-Borong","MES21013",51,5,43,7
553,"SUMATERA UTARA","KAB. TAPANULI UTARA","Simangumban","MES21024",51,5,43,7
554,"SUMATERA UTARA","KAB. TAPANULI UTARA","Sipahutar","MES21015",51,5,43,7
555,"SUMATERA UTARA","KAB. TAPANULI UTARA","Sipoholon","MES21014",51,5,43,7
556,"SUMATERA UTARA","KAB. TAPANULI UTARA","Tarutung","MES21000",40,3,35,5
557,"SUMATERA UTARA","KAB. TOBA SAMOSIR","Ajibata","MES20116",59,5,49,7
558,"SUMATERA UTARA","KAB. TOBA SAMOSIR","Balige","MES20100",47,3,39,5
559,"SUMATERA UTARA","KAB. TOBA SAMOSIR","Bor Bor","MES20117",59,5,49,7
560,"SUMATERA UTARA","KAB. TOBA SAMOSIR","Habinsaran","MES20101",59,5,49,7
561,"SUMATERA UTARA","KAB. TOBA SAMOSIR","Lagu Boti","MES20103",59,5,49,7
562,"SUMATERA UTARA","KAB. TOBA SAMOSIR","Lumban Julu","MES20104",59,5,49,7
563,"SUMATERA UTARA","KAB. TOBA SAMOSIR","Nassau","MES20118",59,5,49,7
564,"SUMATERA UTARA","KAB. TOBA SAMOSIR","Pintu Pohan Meranti","MES20119",59,5,49,7
565,"SUMATERA UTARA","KAB. TOBA SAMOSIR","Porsea","MES20109",59,5,49,7
566,"SUMATERA UTARA","KAB. TOBA SAMOSIR","Siantar Narumonda","MES20120",59,5,49,7
567,"SUMATERA UTARA","KAB. TOBA SAMOSIR","Sigumpar","MES20121",59,5,49,7
568,"SUMATERA UTARA","KAB. TOBA SAMOSIR","Silaen","MES20111",59,5,49,7
569,"SUMATERA UTARA","KAB. TOBA SAMOSIR","Tampahan","MES20122",59,5,49,7
570,"SUMATERA UTARA","KAB. TOBA SAMOSIR","Uluan","MES20123",59,5,49,7
571,"SUMATERA UTARA","KOTA BINJAI","Binjai Kota","MES20200",28,2,23,4
572,"SUMATERA UTARA","KOTA BINJAI","Binjai Barat","MES20207",28,2,23,4
573,"SUMATERA UTARA","KOTA BINJAI","Binjai","MES20201",28,2,23,4
574,"SUMATERA UTARA","KOTA BINJAI","Binjai Selatan","MES20208",28,2,23,4
575,"SUMATERA UTARA","KOTA BINJAI","Binjai Timur","MES20209",28,2,23,4
576,"SUMATERA UTARA","KOTA BINJAI","Binjai Utara","MES20210",28,2,23,4
577,"SUMATERA UTARA","KOTA MEDAN","Medan","MES10000",23,2,20,3
578,"SUMATERA UTARA","KOTA MEDAN","Medan Amplas","MES10017",23,2,20,3
579,"SUMATERA UTARA","KOTA MEDAN","Medan Area","MES10018",23,2,20,3
580,"SUMATERA UTARA","KOTA MEDAN","Medan Barat","MES10019",23,2,20,3
